id,first_name,last_name,phone,preferred_job,availability,location,experience_years,last_contact,text_opt_in,application_status
759abaf8-5a6b-4d8f-accf-b60e18c4d917,Ronald,Harris,+1-492-610-3490x66885,Healthcare,Evening,New Lance,2,2025-01-13,False,Hired
485a6e0b-de67-463d-a68a-fef19be8e2ab,Barry,Landry,+1-463-573-8380,Warehouse,Weekends,Cassandraton,0,2025-01-07,False,Hired
51483a71-2b0e-4d1b-8fb6-b3cb796de5d1,Tamara,Ayers,(753)265-7005x3937,Warehouse,Morning,Ginaborough,4,2025-01-17,False,Contacted
e3471777-7d48-47ed-94e4-bcc6ccf225c5,Jessica,Murphy,514-447-7157,Healthcare,Night,South Katherinebury,2,2024-12-31,True,Hired
bdcffbfe-a721-4da5-a053-5453413bdfbe,Stephanie,Smith,9996669181,Restaurant,Flexible,North Vanessachester,4,2025-01-06,False,New
37875615-6ac5-4196-bd58-c7dd5c0e5295,Timothy,Arnold,5858073347,Retail,Night,Sullivanport,0,2025-01-06,True,Interview
ffbfe179-d69f-49e7-ab13-04e001f89703,Audrey,Davis,5445416568,Retail,Weekends,Juantown,2,2024-12-31,False,Interview
941924fd-6d08-4e86-8d7a-c2f077dcb84d,Christopher,Osborn,584.771.9273,Restaurant,Evening,Murphytown,3,2025-01-05,True,Interview
8b4a8e23-5228-4018-b8d4-dafec0f9feba,Jessica,Cooper,+1-740-434-7889x35617,Healthcare,Evening,Walterfort,1,2025-01-19,False,Interview
a15e2b5d-7b08-4170-8bc0-4e6ccd580c4f,Patrick,Ferrell,697-499-6685,Restaurant,Night,North Heather,5,2025-01-19,True,Hired
619b2f71-3bd8-462f-9229-6afc33d099ae,Amber,Hernandez,321.213.8202x33124,Hospitality,Flexible,New Mitchellport,5,2025-01-05,True,Hired
db49ce85-2e71-4819-ba91-64d0ffb886df,Ricky,Fowler,(457)899-5683x22791,Hospitality,Flexible,Isaiahbury,5,2025-01-16,True,Interview
0fb56fda-a61c-47d5-b1fd-e5745a517ae3,Micheal,Travis,2998787874,Restaurant,Evening,South Stacy,3,2025-01-09,False,Contacted
8af0edba-992c-47dd-a3ee-2dc915784502,Brian,Kennedy,479.590.0969x3048,Warehouse,Evening,Lake Cynthia,5,2025-01-28,False,Hired
6505e05d-2e64-4288-9bac-4383239e84ce,Jacqueline,Flores,980.490.3704,Healthcare,Weekends,Brianchester,3,2025-01-05,False,Interview
6482f793-d496-4db3-8500-d7a4ab75f464,Corey,Kennedy,001-950-902-7070x5654,Warehouse,Weekends,North Michaelport,3,2025-01-20,False,Hired
3ef546bb-a98d-43cd-ac63-04137b2eee90,Alexander,Horn,623-779-8359x77261,Healthcare,Night,Port Nicholasville,3,2025-01-07,False,Contacted
82864bb0-1add-4568-a27c-46094da0e231,Colleen,Hatfield,+1-836-617-5930x17183,Retail,Flexible,Gonzalesview,2,2025-01-11,True,New
41e257af-7431-49fc-8879-71ce587f2fc5,Rebecca,Acosta,+1-408-517-1272x035,Restaurant,Morning,Margaretton,4,2025-01-25,False,New
a98ae888-60cf-404f-a51c-cd12d5d25a84,Jonathan,Harris,(792)537-1414,Warehouse,Evening,Frenchport,5,2025-01-08,True,Contacted
013245f3-ed46-4554-a0a5-5fc03b539fab,Angela,Watson,947.323.7417,Retail,Morning,North Steventown,0,2025-01-01,False,Hired
8b1e512a-62c6-4caf-9724-2b89c92f118b,Laura,Burns,843-808-3010x5153,Warehouse,Night,Nicholasmouth,4,2025-01-16,False,Interview
ddbde14b-3fdf-4a08-af30-26d06e35ace5,Reginald,Jones,001-974-534-6618x0350,Healthcare,Night,West Robertville,4,2025-01-10,True,New
5d594fae-7e49-47b7-91e1-952d8c3e5bc6,Kimberly,Hawkins,825-642-2837x04220,Hospitality,Night,Nicholastown,1,2025-01-02,True,Contacted
23d13f9b-da93-428b-915a-72b5da8acf2e,Laura,Gonzalez,(943)449-5001,Retail,Night,Port Deniseshire,3,2025-01-04,True,New
ea7b63ee-cf52-4f5a-b647-3494c064eb54,Javier,Martinez,(357)546-3166,Warehouse,Flexible,Morganbury,0,2025-01-12,False,Interview
2547cef7-46aa-44e0-8789-3caaa9aa3dea,Jackson,Rios,(393)935-8804x6890,Warehouse,Night,New Russell,3,2025-01-22,True,Hired
6397ef6f-fb6d-42dc-b43f-f1018e02d7b9,Mary,Douglas,+1-367-713-0849,Restaurant,Morning,Port Jessicaview,3,2025-01-18,True,New
fa1ae2aa-b151-41ce-a396-b71801d36db1,Susan,Reed,880-234-2877,Hospitality,Morning,West Jaredport,5,2025-01-10,False,New
63e26905-2d37-441b-8445-88ab7204fb33,Patricia,Smith,+1-708-665-3106x0255,Healthcare,Evening,Garrettland,0,2024-12-31,True,New
3b6ffde3-ecfc-4a1a-b611-07fb6fd4afa8,Carolyn,Bailey,965-360-0605,Healthcare,Night,Courtneyshire,3,2025-01-04,False,Contacted
b6ce8466-f309-4ef6-955c-11c4045ea342,Stephanie,Rich,+1-848-516-0608,Warehouse,Morning,North Meganville,1,2025-01-12,True,Interview
f8fd80ba-1388-4419-867d-f4d4544559c1,Tyler,Williams,+1-515-343-0218x35739,Restaurant,Night,East Shari,1,2025-01-13,False,Contacted
ab917d10-36ce-4121-9edb-616012729943,Jodi,Jennings,358.349.3873x26122,Retail,Flexible,Reyesburgh,5,2025-01-27,False,Hired
69ad4366-9160-47e5-aae6-258dd3f62346,Tracy,Harper,974-855-1752x049,Healthcare,Morning,Moorefurt,3,2025-01-25,False,New
4379c241-65bc-4d08-be55-4bc7075adb40,Darrell,Hooper,313-944-6934,Retail,Morning,Meganland,3,2025-01-12,False,Interview
e0e50dd7-ff4d-4601-b4f3-5b98a617c2e4,Richard,Sanchez,+1-450-533-3116x72186,Restaurant,Weekends,Port Peggy,2,2025-01-20,False,New
0be63305-f75d-4e99-bda9-1df1cc60b526,April,Wright,(846)521-1828,Hospitality,Weekends,Griffinport,1,2025-01-21,True,Contacted
2fd6a278-875e-458c-90cc-bddccc9b6996,Mark,Thompson,916.777.8513,Restaurant,Morning,Michellefort,2,2025-01-25,False,Hired
8183d606-b7e5-4fe2-a137-c022bd683a8e,David,Jones,217.538.3794x934,Retail,Morning,Wilsonland,2,2025-01-21,False,New
8c114731-a9c8-406d-8534-8b2fab42bf67,Laura,Howard,330-582-3683x086,Restaurant,Evening,Randallville,1,2025-01-27,False,Interview
508284d9-c944-49e6-8cfe-e52a13efab1c,James,Brown,001-379-928-3208,Hospitality,Night,South Tina,5,2025-01-06,True,Interview
5e75ffeb-7945-44cc-aa1d-b57b42b13f0f,Daniel,Bowen,+1-878-667-7816x10721,Restaurant,Evening,Allenfurt,1,2025-01-22,False,Interview
77d8199a-a39e-4e15-a8d7-e3e6f08c2138,George,Collins,349.518.2199x33402,Restaurant,Flexible,North Chelsealand,4,2025-01-13,True,New
c77dc3f3-8c97-4e28-a736-d3acd2b04cbe,Mitchell,Ortega,576.570.6924,Restaurant,Weekends,North Justin,0,2025-01-02,False,Hired
7204462d-7b45-4a93-a21c-7b3e9f16b075,Jeffrey,Martinez,496.967.5883x0564,Retail,Morning,Holmesburgh,2,2025-01-25,True,Hired
e79b62e0-7458-46e8-b47e-238a33666258,Michele,Davenport,6147043021,Restaurant,Night,West Ryan,5,2025-01-20,True,Contacted
9c70ebad-8177-48e4-9156-1d6a83ff91dc,Timothy,Barrera,564.619.5327x45396,Hospitality,Evening,Ritaside,1,2025-01-02,False,Contacted
95ef2e15-b89e-4097-a244-efd24480a64f,Tamara,Brown,(216)431-7471x6164,Hospitality,Weekends,Juanville,3,2025-01-15,True,Contacted
beaf2d5b-7cfd-4eb2-b056-c0ed982449ab,Tiffany,Brown,+1-769-702-1912x2397,Healthcare,Night,Debratown,0,2025-01-24,True,New
09aabc39-6d56-4af5-b260-5a76182ba2b1,Candace,Nash,(662)673-4856x386,Hospitality,Night,Colechester,4,2025-01-07,True,Hired
bf0c1ccf-daa6-46dc-817b-55f1877b8938,Laura,Lawrence,309-911-5986,Warehouse,Morning,Vanessafort,2,2025-01-05,True,Interview
4ebf76cb-0b54-4980-987c-6887356b12aa,Rachel,Rodriguez,001-313-399-4135x61846,Restaurant,Weekends,Reyesberg,5,2025-01-20,True,Interview
372ce1e0-f971-4964-a89a-81c6821811eb,Amy,Edwards,732-716-2272x82536,Hospitality,Evening,West Nathanstad,2,2025-01-18,True,New
95164892-60df-4ced-9412-3b6f68cf277a,Paul,Smith,2956400729,Healthcare,Night,Guzmanstad,3,2025-01-26,False,New
0f185cc0-30af-404e-bc86-d794b35fc759,Kristy,Bryan,(737)716-7297x94247,Healthcare,Evening,Port Ginatown,0,2025-01-07,False,Contacted
49faa503-f7d8-40c4-819a-d97736e0fae2,John,Oconnell,468.710.9444x434,Healthcare,Night,Scottstad,1,2025-01-08,True,Contacted
3ffd66b8-dce2-4c96-b611-2bf3e862383c,Christopher,Velasquez,001-571-239-5240,Restaurant,Weekends,West Julieton,0,2025-01-10,True,New
f79224be-97f1-4a26-bf74-b3eb8b018d24,Ronald,Jordan,750.905.7634,Retail,Weekends,North Thomasstad,1,2025-01-08,False,Interview
40fa7159-b5db-4e99-9cb4-7b2da30490d5,Melanie,Goodwin,001-673-809-4988x319,Retail,Weekends,Melvinport,3,2025-01-28,True,New
1aea947d-e03a-4f87-aa3b-afdf70b4a26c,Laura,Simpson,882-438-4405,Retail,Morning,Brentfurt,1,2025-01-15,True,Contacted
741f3f63-7b7c-4433-80f5-68e292b3577a,Richard,Johnson,2633078715,Warehouse,Weekends,Shawnhaven,5,2025-01-28,True,New
2745191e-763b-4777-8c15-7870e247f4ea,David,Coleman,001-362-633-6134x93540,Hospitality,Weekends,Josephshire,0,2024-12-31,False,New
2832f3e9-60e2-44a6-8226-9f8791104cb6,Andre,Horn,001-484-644-3331x35349,Healthcare,Weekends,Brandonburgh,1,2025-01-06,False,Hired
9bb4a6c7-9363-4a75-925b-89ae6edffcc1,Joseph,Wright,001-592-699-1927x81856,Warehouse,Night,Lake Brandimouth,3,2025-01-09,False,Interview
3d28e0bc-544f-4617-930f-2eab964e48fb,Vanessa,Hansen,8849999787,Warehouse,Weekends,Johnfort,5,2025-01-20,False,Interview
426c9a15-6543-419f-accd-c80d5247657e,Maria,Miller,+1-874-711-7212x631,Restaurant,Flexible,East Kelly,4,2025-01-28,True,Hired
46397e80-1fe2-4d52-afa0-c8d42a494930,Daniel,Harrison,936.781.5960,Healthcare,Weekends,Thompsonland,0,2025-01-22,False,Contacted
e9327412-b5ad-44a8-af08-1bff4e894a35,Samuel,Vega,001-934-713-3067x15538,Restaurant,Night,New Michael,5,2025-01-28,True,New
6cba5593-55bf-470d-984a-638c83d6a3b5,Scott,Brown,953-420-0938x198,Retail,Morning,West Ericshire,1,2025-01-07,False,Interview
cd2c6f62-89f6-47b2-b6cf-a9eacc2f8430,Donna,Ramos,+1-316-748-5936x106,Healthcare,Night,Lake Shelley,0,2025-01-12,False,Contacted
d4b91497-04d4-4b3f-a1e7-2b50afb06e0b,Troy,Doyle,001-884-581-4723x956,Hospitality,Night,North Denise,3,2025-01-11,False,Interview
de24c0c3-6bcd-46c5-a2e2-b9b3289c2a2a,Marissa,Phillips,763.807.9319x3490,Hospitality,Flexible,West Anthonyland,5,2025-01-08,True,Interview
b5c5bc0d-1a52-4d4c-bd45-b5bfdb9cce60,Sean,Wilson,369.345.0591x4634,Retail,Morning,Williamsfort,2,2025-01-02,True,New
f1fae03b-039a-43dd-9f1a-82aec3324473,Christopher,Villarreal,5263996531,Hospitality,Weekends,East Alexshire,3,2025-01-16,True,Contacted
407f501a-0cfd-4c8c-9dca-f67a97c44862,Michaela,Norman,(413)664-0990,Healthcare,Morning,East Heatherhaven,4,2025-01-18,False,Interview
a306b01e-6110-4998-9754-1f184284060b,Christine,Sanford,286-718-9521,Retail,Evening,West Gary,2,2025-01-14,False,Hired
33343526-a9f5-455c-ba43-271168678128,Wesley,Lynn,373.948.0837x63464,Retail,Night,North Krista,0,2025-01-15,True,Hired
debfd0ae-2a8c-4154-be20-b161a4c4ed97,James,Todd,849.569.9501x198,Warehouse,Weekends,New Brianport,3,2025-01-07,True,Contacted
a4cd4a01-b6da-4ae1-b5f2-1e4c3be687f1,Jesse,Thompson,(740)623-8021,Restaurant,Morning,Stevenville,5,2024-12-31,False,New
9e8a3a72-05bd-4d89-9d26-f954db7c245b,John,Harris,830.311.4540,Healthcare,Weekends,East Susan,5,2025-01-10,True,Contacted
e9dcb21a-7c99-419a-b3bd-9c6c55ac7d33,Rebecca,Barton,6537738416,Restaurant,Morning,Michelleport,2,2025-01-19,True,Contacted
bf08a980-17b2-466e-824c-bce78bdc3be5,Mark,Coleman,9492276189,Hospitality,Weekends,West Crystal,4,2025-01-11,False,Interview
f04bf181-9b01-42ac-b6bc-c052f03a0054,Alicia,Dickerson,001-649-946-1802,Restaurant,Weekends,Morenoside,4,2025-01-24,False,Hired
c67d346e-4aaa-4508-90d9-7cfe13ab2a83,Timothy,Holt,+1-594-860-2854x9362,Healthcare,Morning,South Michael,0,2025-01-13,True,New
7b80a229-9927-4a33-acd8-5e93ac87fd57,Elizabeth,Williams,001-447-889-6953,Restaurant,Flexible,Castillomouth,3,2025-01-02,False,Contacted
aad9c2cd-b474-4445-b6b6-12e14ee1fbd5,Jesse,Fitzgerald,001-874-845-4348,Restaurant,Weekends,North Deanna,4,2025-01-21,True,Contacted
eb6ad26d-1132-43cc-a1e9-1b2e3f21abe8,Joshua,Hayes,597-654-2456x6854,Warehouse,Morning,South Jacob,1,2025-01-26,True,New
2f3d6b24-96fa-4274-ab4f-c553f6c59528,Paul,Johnson,(836)828-5612x93258,Warehouse,Flexible,East Gregory,0,2025-01-07,True,Interview
7c83147a-5ab6-4cdd-899b-494a858110ff,John,Reeves,946.479.8885x35939,Healthcare,Flexible,East Michelle,5,2025-01-23,False,Interview
6feb6a7f-d0c5-4471-af3a-bc961cc5234b,Claudia,Reid,890.605.1405x67164,Restaurant,Evening,New Jacqueline,5,2025-01-07,False,New
cb19dda9-3817-4e71-85e6-1e6e741c31eb,Elizabeth,Howard,001-206-931-8193x584,Healthcare,Weekends,Port Willie,5,2025-01-26,False,Contacted
89810c29-c2b6-4041-8653-a4f329bbf20f,Jamie,Phillips,392-459-5742x03170,Hospitality,Morning,West Joshuamouth,4,2025-01-19,True,Hired
4c657be3-2709-472f-a8d9-d30dc02e0b29,Adam,Grimes,574-821-3885,Healthcare,Flexible,Aaronhaven,1,2025-01-27,True,Contacted
282687af-1600-4730-a5da-69b7d7f04c78,Mary,Curry,692.272.0097x611,Retail,Evening,Port Shelly,5,2024-12-31,True,Contacted
e60d720c-029a-4093-b8a0-6e8d16bea0b5,Jose,Lloyd,8062008999,Warehouse,Evening,New Donna,4,2025-01-16,False,Contacted
4f34fc42-4e65-41e6-a597-263238577438,Victoria,Fox,985-735-4481,Warehouse,Flexible,Riosfort,2,2025-01-06,False,Interview
b7590802-0620-490a-b04e-07dd1f32c837,Shawn,Rodriguez,909-766-5729x97857,Healthcare,Flexible,Loritown,4,2025-01-13,True,New
2af8b6b3-213f-41ff-86ce-1accfd722174,James,Shea,+1-238-851-0371x00174,Restaurant,Weekends,Fernandomouth,0,2024-12-31,True,New
cd9e2d8c-d22c-42f4-ac5c-fd463309fcce,Stacy,Mckinney,001-601-404-6661x811,Hospitality,Morning,Robertland,3,2025-01-04,True,New
528d3175-53ef-47cf-84a8-9adf0e1c3063,Paul,Nunez,001-836-563-2464x77594,Hospitality,Weekends,Wilsonhaven,5,2025-01-22,False,New
840cf315-870e-4dc1-b1ce-6efa26c9c36b,Norma,Villanueva,518-372-1713x0771,Healthcare,Night,Port Diana,5,2025-01-09,False,Interview
d9ad5c0b-345a-42e6-8b3b-e4e0b826053a,Jacob,Smith,437-207-3485x241,Retail,Weekends,New Cynthiaview,5,2025-01-13,False,New
d28d6191-2e7d-4143-af63-8e3ea06344e1,Deborah,Jacobs,+1-263-632-4118,Retail,Flexible,Sethtown,1,2025-01-01,True,New
322d6a19-2b9b-4404-9f28-5962daed591f,Tyler,Anderson,(761)553-5178,Restaurant,Evening,Rittermouth,2,2025-01-22,True,Hired
326827e4-d862-4475-a2b7-b39b34be1d89,Gregory,Gonzalez,958-654-6310,Hospitality,Evening,New Jon,0,2025-01-05,False,Interview
fe58b233-4db1-47e1-99ca-3d05ad977169,Diana,Mckinney,(703)365-5176x2609,Retail,Night,South Tomton,1,2025-01-26,True,Interview
4303d9a9-b127-482f-806e-9884db7f432b,Michelle,Cohen,001-861-781-6251x5839,Warehouse,Evening,North Ericborough,3,2025-01-17,True,Interview
e728b9eb-0cc9-4d49-abae-17cea4181a30,Mary,Murillo,+1-842-859-0211x9614,Retail,Flexible,Jasonport,1,2025-01-21,True,Interview
bc9f2bbe-c8f4-4387-8d0b-7b534d54c146,Michael,Francis,001-523-972-6572x24550,Retail,Evening,East Joel,2,2025-01-14,True,Hired
c9ddb31f-6fac-4fe6-92ac-5ed93893422a,Monica,Perry,614.812.5930,Healthcare,Night,Kochland,2,2025-01-07,True,Hired
db5a261a-ee67-4d24-b64a-03bfe2f990dd,Luke,Brewer,001-442-837-8798,Restaurant,Morning,Timothyport,1,2025-01-20,False,Hired
a0b017eb-ca7a-4646-b156-c16af965c62f,Jason,Aguilar,9309169583,Warehouse,Morning,Mcconnellshire,2,2025-01-04,False,Interview
b4b30100-4c0a-47e1-b2b1-e3847e143752,Luke,Melendez,504.854.1148x9003,Retail,Weekends,Luisstad,5,2025-01-01,True,Hired
2cdde779-099e-48ca-9a08-c6ef9aaca3bf,Stephanie,Bailey,272.729.9400,Retail,Weekends,East Matthew,2,2025-01-13,False,Contacted
22e08b2b-071c-41c5-ba8f-c767bd71f637,Harold,Velasquez,(216)380-5661,Retail,Weekends,Douglasbury,3,2025-01-26,False,New
e08af79b-be80-43ea-aca2-9aba0519df12,Brian,Benson,(729)708-5110x888,Healthcare,Weekends,Palmertown,3,2025-01-09,False,Interview
9f8fe44e-e456-487c-8be2-069087dd5064,Brenda,Mata,830-226-2408x01716,Hospitality,Weekends,Patricktown,5,2025-01-24,True,Hired
f4337ee3-6729-4193-adb3-df825cb8cfd2,Hailey,Jordan,+1-569-753-5039,Warehouse,Night,South Troy,0,2025-01-02,False,Interview
ffe6719c-3b84-4463-8270-a69584dd97e5,Jennifer,Baker,+1-292-829-6203,Healthcare,Evening,West Amanda,2,2025-01-10,True,Contacted
3658ae91-baa1-47bc-a7a7-7f5f86c6efb5,Selena,Baker,(799)820-4117x113,Warehouse,Morning,Bradleyberg,0,2025-01-27,False,Hired
144e11bc-b754-4c16-8ec8-22b5490e0280,Jessica,Yates,434-940-0558x234,Healthcare,Night,Port Bruceside,0,2025-01-14,True,New
fc2e7959-3554-4c7c-899b-d85a3efbfd9f,Ruth,Maxwell,849.751.1299x3535,Warehouse,Weekends,Jacksonside,4,2025-01-01,True,Hired
844e2aec-f9d7-4383-a896-0f9e3f009204,Megan,Pace,001-676-222-1198x500,Healthcare,Morning,South Amy,1,2025-01-11,False,New
536de8a2-55cd-4c4a-a2b5-422400ab96e8,Katherine,Fields,(446)992-6396,Hospitality,Flexible,Robinport,0,2025-01-28,True,New
c1bd66e0-efc6-4d9d-bf01-b715489f3dbe,Mark,Landry,582.812.7177x744,Warehouse,Evening,Cruzfurt,2,2025-01-04,True,Hired
0a23fe7d-a454-48d7-b42b-330fd664ef18,Tiffany,White,715-681-3160x7327,Hospitality,Weekends,West Michaelburgh,2,2024-12-31,True,Interview
e2e203fe-1d7d-4888-bbd6-6e2af99d9112,Ashley,Smith,6463330898,Warehouse,Morning,West Robertmouth,3,2025-01-13,True,Contacted
7cf1b40f-d6cb-4356-a457-82133c2d64cd,Wendy,Greer,001-331-333-5475x8177,Healthcare,Flexible,West Michaelborough,3,2025-01-25,False,Hired
e83665fa-6767-4630-bc83-3b0e73d89d58,Cheyenne,Russell,(550)485-4860,Hospitality,Morning,North Amanda,2,2025-01-07,False,Hired
915853d9-c72a-4368-8b1b-eda5beb7053f,Jason,Miles,001-438-649-4119x4423,Warehouse,Weekends,Meyerschester,3,2025-01-28,False,New
6366295c-d3c4-4175-a4cb-b512178c3052,Amanda,Carroll,(523)594-3585,Retail,Flexible,Port Shannon,1,2024-12-31,False,Hired
43c85875-9e10-461c-ad34-5694a62096dc,Aaron,Webster,+1-788-704-7890x38555,Healthcare,Evening,Lake Traciside,0,2025-01-12,True,Contacted
5392baee-4810-4e9d-9fe3-40f98e2303c3,Elizabeth,Brown,(713)255-5051,Hospitality,Weekends,Donaldmouth,3,2025-01-16,False,Hired
e46c6a8b-47b0-4fc6-92a7-6299f3e7c307,Catherine,Collins,879.288.2175x803,Healthcare,Weekends,Tonyamouth,3,2025-01-26,False,Hired
92f4080d-b649-4715-8b8b-3a84a6857dd7,Ariel,Anderson,545-408-8946x95310,Healthcare,Morning,New Melanie,2,2025-01-11,True,Contacted
bb755c2b-21f7-4285-af9b-dc23de7819e5,Claire,Ingram,562.623.5545,Healthcare,Morning,Benjaminmouth,1,2025-01-10,False,New
54d8e684-b612-405f-9730-45f1dee3cade,Sierra,Beasley,+1-954-357-8428x791,Hospitality,Weekends,South Kevinport,4,2025-01-14,True,Contacted
613b78ab-576d-4afa-aa7b-5932fe5b245c,Karen,Lopez,+1-353-489-0021x5622,Restaurant,Evening,Lake Jake,2,2025-01-17,False,Hired
51db96f3-c02b-4c52-9468-8f64c1cba9c3,Beth,Jones,(874)644-0055x21565,Healthcare,Flexible,Wongtown,1,2025-01-08,False,Hired
08f1b487-5e99-4074-8560-06c8560a64de,Emma,Bush,(901)309-3455x5678,Restaurant,Flexible,Irwinland,1,2025-01-25,False,Hired
101af588-ba30-4b5f-943e-c904e20ac88c,Andrea,Vasquez,001-616-528-7224x99420,Healthcare,Morning,Janiceberg,2,2025-01-16,False,New
0cbbe654-fdb9-4c50-909f-657c7b333206,Lisa,Smith,521-235-1890x142,Healthcare,Night,Robertmouth,4,2025-01-27,False,Interview
993beddf-dd14-4edb-8d73-895c85802ee6,Kimberly,Stewart,001-543-550-9000x884,Restaurant,Flexible,Samuelmouth,1,2025-01-28,True,Hired
deaff519-438d-421c-9de0-fb4eb5e86391,Sarah,Mcdonald,+1-780-775-5117,Retail,Flexible,Garychester,3,2025-01-08,False,Hired
245d7785-5f8d-4a41-a651-c648bf0454af,Lisa,Serrano,766-976-5653x5497,Retail,Flexible,Cooktown,4,2025-01-22,True,New
a61824ea-fcd5-4003-aab6-c3b707fe0926,Gary,Gonzalez,2575582641,Restaurant,Night,Sherylport,2,2025-01-16,True,New
227b194e-6c54-4ca6-abc2-445f717b294e,Timothy,Gill,934-519-0941x7151,Hospitality,Evening,South Denisestad,0,2025-01-25,True,Hired
01968643-b4bd-4e9a-b04e-3ba31f7b28b5,Lisa,Gonzalez,001-863-978-4973x24885,Retail,Weekends,West Cameron,2,2025-01-01,True,Contacted
2819f0ac-c3a2-4774-9448-9fa1382c9484,Amanda,Jordan,+1-222-409-3362,Hospitality,Weekends,Mikefort,3,2025-01-28,True,New
50c6e265-6bb8-4a44-80f0-56a1f2e853d3,Robin,Bryan,840.920.6582x2376,Retail,Morning,Garciachester,3,2025-01-04,True,Hired
2709717a-f4d6-4b79-9086-5487a5a3df3b,Ronald,Murphy,482-583-6379x763,Warehouse,Flexible,Patrickmouth,5,2025-01-09,False,New
0584462e-4307-4854-bf0c-2f0ca7bf4f29,Ruth,Brown,855.687.1633,Restaurant,Morning,Austinmouth,5,2025-01-15,True,Contacted
50999899-7b0a-4d3a-a3bf-6106ec900c56,Mark,Moore,001-278-964-5375x8220,Restaurant,Morning,Nicoleland,4,2025-01-12,False,Hired
4cfb8f6c-c764-4f16-97f4-4a5d582aecb2,Rickey,Palmer,555.559.6735x14358,Restaurant,Morning,North Patrick,1,2024-12-31,True,Contacted
73a2fb54-5632-466d-a263-6bf04c5126a9,Walter,Matthews,825.266.2119x3105,Retail,Weekends,Kevinville,4,2025-01-05,True,Interview
61fc0538-7c68-475b-8a21-b4043c4164ff,Jeremy,Arnold,515-879-8841x979,Warehouse,Evening,Greenshire,0,2025-01-19,True,Hired
1466d5bd-e687-403a-9b9e-d92a2a8a3ac2,Phillip,Butler,001-552-994-2041x9666,Restaurant,Weekends,Janicefurt,2,2025-01-21,False,Hired
d5a3d4d5-e18e-4582-8461-d07d5eb68de7,Laura,Mckinney,(463)783-8193,Retail,Weekends,Lake Veronica,5,2025-01-08,True,Interview
cf0ff0ef-0fa0-4422-932b-60769157bc62,Allison,Brown,384.951.1151,Hospitality,Flexible,Shanemouth,1,2025-01-29,True,Hired
221cd0df-93de-4290-a6e8-886df1ec7720,Jacob,Harris,710-971-0049,Hospitality,Flexible,Coryland,3,2025-01-29,True,Contacted
7a82260d-ee4b-4b05-a65b-8c7fa1e6f9f2,Ashley,Thomas,+1-783-493-1184x5233,Hospitality,Morning,Port Teresaside,0,2025-01-08,True,Hired
ef17ce4b-5fe9-4be3-a57e-d1dba96eb6bb,Carlos,Vazquez,945-585-2581x288,Restaurant,Evening,West Jennifer,4,2025-01-29,True,Hired
13465d59-e3ff-425e-b924-37e7c45ec0c9,Eric,Rogers,377-971-9986,Restaurant,Flexible,Alexandramouth,4,2025-01-10,True,New
045599c4-8946-42b9-8a74-5883bfcd6413,Whitney,Bradley,001-904-622-2473x08528,Restaurant,Evening,Rebeccamouth,2,2025-01-07,False,Interview
f3da973d-cf18-4c28-a8dc-aa5e68873598,Brian,Wilson,(425)370-3328x91385,Healthcare,Flexible,Kristopherhaven,4,2025-01-08,False,Contacted
7f933e4b-2a82-4a4b-9739-d9d06e056bf6,Bobby,Taylor,277.910.4528x831,Restaurant,Night,Hugheston,0,2025-01-22,True,New
d2ec6f53-f873-4c8a-a43f-dd50b99b4409,Shawn,Kidd,999.958.6350x041,Retail,Flexible,Dominguezville,3,2025-01-26,False,Hired
ba09d780-3d99-4188-ab7e-5800b6ec304f,Richard,Powell,(392)701-0188,Retail,Evening,East Patriciaside,0,2025-01-21,False,Contacted
0553ce1d-663f-41e8-b0da-6cce75f6365c,Gregory,Morris,904.689.9153,Restaurant,Weekends,South Zachary,3,2025-01-25,False,New
2406bc46-a8f1-4847-8c0e-19ddbf811ec9,Richard,Davidson,621.480.9582x026,Hospitality,Weekends,Chavezville,3,2025-01-21,True,New
e6fd2d98-d9d9-49c8-bc67-878227595088,Sandra,Casey,409.406.1056,Restaurant,Evening,New Marvinfort,1,2025-01-25,False,Interview
1ececfde-d8cf-4268-b9c8-cfb6e1a2fdc2,Yolanda,Robles,001-225-762-5244x90556,Restaurant,Night,Gillfort,4,2025-01-08,False,Interview
0c9835f2-857c-4925-991f-d6db8c2c6aa8,Paula,Diaz,(955)338-5718,Retail,Evening,Clarkview,2,2025-01-11,True,Interview
65442f3e-628f-46f9-bf19-326b80d4fac9,Scott,Maldonado,816-913-3965x7562,Retail,Morning,Michaelstad,2,2025-01-01,True,New
87a0195d-e1ef-4b84-b9c0-4cdd3fb6b9b3,Eric,Shields,(275)834-5014,Warehouse,Night,Port Amandachester,2,2025-01-25,True,Contacted
6599f47e-dfef-461d-9e0a-2c8d92c2570a,Kathy,Campos,573.957.2973x35115,Warehouse,Weekends,Zunigaside,3,2025-01-18,False,Interview
d878ec0e-847a-4060-a22f-55ff7e276cf0,Lisa,Perry,+1-846-220-7230x66338,Hospitality,Flexible,North Nicoleshire,0,2024-12-31,True,Hired
06ed9a69-964c-4b5d-b29f-55b3718f1d51,Kristina,Elliott,001-545-263-0659x5536,Healthcare,Flexible,Montgomerymouth,3,2025-01-02,True,Hired
ed2c3da6-38bd-4bc9-988d-b343c7d310eb,Linda,Becker,738.282.0789x2375,Retail,Flexible,East Rhondaview,1,2025-01-21,False,New
